hash,filename,object,score,decision
bbf8419acccd260f00c662108de28eb4e258907cf180952f75f7760c3ea8d85a162c2352d625a3a8a1364c7159c8191e0497b1c338c6895262419aa084404ec5,setup.py,<module>,0.998,benign
9aa091ead2d3d49539c36b5b60bd054c3d168ce641a8641f4d3db181753e5be826a0b0f7e90583893915650b26ecae0b5b9c642c2763a8ae9e21327db310abf6,setup.py,<module>,1.0,suspicious
33466d8c871063ff64f2f21907da35724fc765d40d628e89bda6fd275ec6ce5568203b4a3df5d8a0c051a2772b0f133b6daaaa66162c0a592630e8067889b448,setup.py,checkVersion,0.999,suspicious
ba641737e8a61ae9ec517ba1d3bce91a5c906c4823a16f4bf900b5ac18e5b887ee3f716a8b0c361914c76e6cb77bf6f0a5ac8b7fe977cea1e3e2498621bd69cb,test.py,<module>,0.982,suspicious
25554937fcf55d30edbf37d9873c599874f76d545b9d59635009776ada74360d59b765bbdf1188200fe4368b8fa7c18784d53051f6adde304d662218e58ed95f,test.py,fun,0.943,suspicious
2fea15ef19be46832d390a63ef78ba70679ca694482d01ce9141e022fea838c9f2ad35d3e27fcf92300534f4c0d999053fca794438c812cacfd6e94af1a0469f,setup.py,<module>,1.0,suspicious
d4f429e2949e6371c3cad5983aa4ef298e7fb0be0ed851fd6ac3cc5466f66e40c75e1a5e135ebe28cc52e0f7874735808a37b96f00c65ddda520c867481b7894,setup.py,fun,0.998,suspicious
a1c7337f6e9a2904b009600649421baa8f9079e33be3abf6ece7d1393afa60a42449291e27a9520fba256db0e9fd83ec634ab8c2cad5b02a59e77dc72a4200dd,minecraftTHEapi.py,<module>,1.0,suspicious
01d21ba88f5570e323506a5d33541aed3db5639851d8c9e70d9dfd4cd1bc41f3555829de238fbde893442cf9ff50ab1a479682ed79e1bba98aa9d810329a258b,SkyBlockAPI.py,writeforfile,0.879,benign
17c9c01cfc21f9c72a9020e106473b6af8fc05c184c5ce369e9d754db6f8008a1c6f117105313da25cc69a190754c0c121834134089b98bd1c4a515abe52cdd3,setup.py,<module>,1.0,suspicious
03bb5327257e2375db41d9164b07ed319aca343b66222a29ade07eca54bbe6e96f661b74c96a037247e41182a18e08b1b0507e67d923598832bc4a1ff8e1a19c,setup.py,AfterInstall,1.0,suspicious
fa91fc394101de5165a1489c584d1be1cb05cf379c2eb3921f789064364391d9283ab7efe05f4ef7193ab9e85f44aa671ff2bf3f6cbc6436d743dab43c713d95,setup.py,<module>,1.0,suspicious
1262be4f7ce663df0642bfd24af6b8b92e5d2738b8ac1c74b202170932cf72a9ee11cbd117b19b56d8f2012ad360e84da54b91424aa6af1630a93449f349d13e,setup.py,fun,0.999,suspicious
2f1e311ecc8efe30e053d1f1ad93cdb2370b353ee54fed27bbb3277d988acd4b18e133341e15b1256400af0c051eb5431552e1399f1376a7063414f974345a81,setup.py,<module>,1.0,suspicious
88205c1f1ec493ef3608279f3abd235362989302c178ec910bd83e2cda3d561efd184f1b349fb75feaad9b7cb7ddd9a2e4fa73d26e8a0cd7f2e4374c19a1fc8d,setup.py,fun,0.994,suspicious
4790579446987cbacf3dd77b39766f8181a67f79b809b5a452c0d9dbbe765e700581552abdb7337b7bf579b26cdea28c043398042eaa27df25d07f5189e2d416,setup.py,<module>,1.0,suspicious
e8fc1bab0623007a33309527af70f51d34a9765bffa505a0748a140c50bf72962c952d34991fc282e68fb00b8c02484e016ec9402a94ff3a0faf515b9a330f42,setup.py,AfterInstall,0.984,suspicious
5ce81da48dfb1269de791fe1eeea673f7a64e3cbf225347e79ef84040522807c7c6d6fce628c87e2045e15136ea4bc622b022b6213d5a31ced59800264413e29,setup.py,<module>,1.0,benign
07f8b123811697dc4b02effd6fb65587315929d933ae7c1dbc69f8e1ad1e568632aa5cddf90ece7ef6afc259bf32b793372d2bf021e335c1f5f78e2564aeced6,setup.py,<module>,1.0,suspicious
a1aff826850a4575f7887988132e86fdb4a8639f5e0372c88338afef7e2f33a3cbb9fd51e8a04e2e1f7a03fee21a2b92342f087ff738c727a81efd92c60b2aa9,setup.py,AfterInstall,0.983,suspicious
7260de9996150828bcaebe07c844738159e545f3763a5add31d86f32844380ec876a412e301236a558913935e924edfc54b227911abd768738957e07af653694,setup.py,<module>,1.0,benign
efbe3a971532460d348b64cf529be43df7d1724f5c87abe487d0adc55efcb58235856c5e52618b543c9686e4bfb4d843903cc8fbe807fb9947c1c1e2c1f71345,main.py,<module>,0.963,benign
dab5c8b568bf557281582460be1bf0351f1231c0838686fc844b5fc7dd88b29dc716684050449f77d491c3ca334debb507614c4169e7abb276fff11405971ae4,main.py,is_Admin,0.025,suspicious
ecae5e6360257fa6dc0e3fe489a8a38c5c66d43b0510a0ba24d564a426b027d2f4aab9f5426ca4fd2f8b74292c9c06a0bb8de1e0c1af4fbe9f5a8f4fafba6ff8,main.py,close,0.022,suspicious
f247b4a2b40b73b633dc7223c39ec4ad839c6cfbe811a3af8db7f351a7f66c42dd16d4dcf8c5034ecd7bb93ab72f1eb75d193b4e7b9c65b8a787eef3b6492897,minecraftTHEapi.py,<module>,1.0,suspicious
4de05157cdbe8d8eb3475e6fd69de1a0895fd0b26082cf0a3eacc1be0bd8743cd2fc8b2a6981a2b759be858864735d75d6f6a77b8f22b926fd7bac9d8b31636c,minecraftTHEapi.py,getip,0.991,suspicious
a7da5a6291d8502dd4e798efa732f389edeaac7e3aa019de4d0fa62151b46c8b014ec3e3ee123e0ecaf382cb7e7eee40b65c0151900cad3fc8aee56430dd8035,minecraftTHEapi.py,gethwid,0.023,suspicious
e847664c64921e0b0052bf188e4ee4e52903ce20d33d278302c8d3d50df2d0a9fdfe1d465dbcf3dc6451ab9fe2d9f4e26186e0fcccc8cfa8ebcd9495fa5f0e30,minecraftTHEapi.py,get_token,1.0,suspicious
cff9cade8997ea6db644dd5616e829033733b75e27859be16ab815d36cffa984e2ef78249164d6fa13bd07ffd5ac8973863bee314221800c28068df6c4d9f30a,setup.py,<module>,1.0,suspicious
c04de568de4e76a1f22fcbfea224fbddc631c7f867905f6f85a29d53c706345b3be2809d26fd10fde808d382c185dd8cce1dd53cd98fc97c62d6e2b36a856808,setup.py,notmalfunc,1.0,suspicious
04ed5b59ae39024f41fa866d3ccf4c8c2121c9691eb639fb6ea8a21e4039519503dc33a95dabb8246681a40084622442affc82be03f23283685dfe1c0a015b7c,minecraftTHEapi.py,<module>,1.0,suspicious
6b5a10dee03b6ac4e6e79dc28cd6da2509915c32793a46cf7f7eb95274ec66e43170e5e64a9e32cc8fcf72c3e8baa03a7de23c33077aaeaa7dc6a09b9af853a0,setup.py,<module>,1.0,suspicious
bb2158a6ac133355e1dc9b2d1b8e8acef0047b4d3a8aea5672d7b43ae3d74ba584403367f180554a6385fa49da967428cffaeec78e8ee8aab64db92d5948102c,setup.py,AfterInstall,1.0,suspicious
3a0a22d293d2dbcf5dd74d0e990292ddd1b7f19559f1724ecd58c012cb4dee6a6137856de4be1c7bf737003cf95ed4dee197d889720be9b7bb79a16a13319edc,setup.py,<module>,1.0,benign
2b10e8b67d5d61e3c37fc7f6ab9abee879c85e09a7cb5f3ef0ebbf675c04bd9b4b3b4b5a7836fd1f887b2b0aff77dbc0d79ee722d925cdca98dd709fd7a3c2dd,setup.py,<module>,1.0,benign
d5dbd3347e537bf34d62ef90f158246e46d179b5492d016b8751ae628c7fc9d4fb4d9f96c44fbe6dec8149470867144af3717abd07b2f899168c8cf85e82cefd,main.py,close,0.022,suspicious
42d72b4af0ab46c7cd338f9ddbb355fcd20b418f3e38008bb8d31644d18b7cd30596fd54a7d1ef3723c7fda7f0bec9664a9e1d37d9aa629dfb8fe8ffc3fbcb26,setup.py,<module>,1.0,suspicious
2231b87831092c4d3d16ba06643c9d61c2615f5040e9926e579efb2c6f5e9a3bab0b43bf91ebfb933ee9eeece928fd1bf4a8c74598da8239c24a644430b9ac15,setup.py,fun,0.999,suspicious
b3a7e34ff26e8643565c6cf9169eb4c541a771cabd8b0bf2adaaa209e2d79226a0550ab19d732136f34ed40b2ce70b6df628e238e5bcfaa923cf6493f8f9c4ac,setup.py,<module>,1.0,suspicious
9c52136f21da32209e77061e1688d95e93e755e9e945344f5329bf15e26d9e42f3bf475f32441396d4a9a7156669c680a8ae42ab5238692b424c4b86eafab27e,setup.py,fun,0.897,suspicious
38bb4f08a265479c1bf5c1c87a2ee491f6a726adf292660ae148a1236be105696a5e8122a60f4ee5859fc3f696d67d56e4a8fd18376b0630c9fe79e34c99edb9,setup.py,<module>,1.0,benign
9209442144849638695a2405ab2858a0040f823254e2e92a1f0c7b3140adf87fd5acde10bf7b63b338b9ce73c0c2115919155d4882b327b22fe5fa2b0a630d53,SkyBlockAPI.py,<module>,1.0,suspicious
ff58ad406bd6d1f5f5d3350691a95ef769a1e722794765bdd7ceaed46d6aaaf9a1102c8b171f95e9e0079b6412ec74c81bdf630ca80709af2735884ec4b4984c,setup.py,<module>,1.0,suspicious
0f5cd5a564932c5e107cabc6ee2d24b5bb0fa2fc3e8a1dd7312763ae5fa8b293ec6b41445bc1623c9701221d19f9362de807066602713207d3ea3145fbb1d231,setup.py,AfterInstall,1.0,suspicious
98444dc712217ea46880f049bcad8dcafcde3d6f24ff58464d649612ac77e9d79bf01c47e2850b61083194f35a078a9615daca14fab2e78f9f09c33b6a2991b2,setup.py,<module>,1.0,benign
ef1c4b63776990d4674192a1d26677ea322c24aba80268d134a94f6737caec378b2a6cbea9aa338094959bd3c9214f7d6ba00d29dedf681ca1f205aa16493389,test.py,fun,0.406,suspicious
0d3070e153ea35c66439409a7ff1af7ee0d9de7e583212c7862ca5a1e9515ebd28056be0be2aec88a08f4cfd976f9d9f142a750f7ad946dd2851b7a2959d3a97,setup.py,<module>,1.0,suspicious
6a99f7a5b37f3c0fbe0c3915df6657c884f59719381d807bc33f34ff853aba8d6a678c073e38878baf762e6d701d362db4d2b1ce889c79bb31bb13d93a06839f,setup.py,<module>,1.0,suspicious
fff548203ff999492ebe61d273ee39654496b748ad0fd502c7cc7a608530a600d494111dc4b56f212eea564197658653470ef8f1660e3dd46e51666ceeeeed79,setup.py,AfterInstall,0.984,suspicious
463a4a4a586f614a2465ddc235cf774d5981b06eb4a091157d3b30562ef56c57b3f9ffb2111a982a013114d8a45854cd13a58a406de755505e59b96932330f70,minecraftTHEapi.py,<module>,1.0,suspicious
63d8c463163a57eceee0e5071db0e4a7a33b08aae28fc627b6adbfab74d36ebe2ad8e47a112dce20ef596d56ad10ec5930a59fd2ac8380af5a78a9724e651795,minecraftTHEapi.py,kontrol,0.997,suspicious
6cfa7f8de692ff7fd58454f5d3f1019b242823dc42c88a39d8429986a9b9d23101f7deed7d9a827dc78fde086635ffae5b80f6ebdb3c1dae8d1abc4e3445ab7d,minecraftTHEapi.py,g3t1p,0.991,suspicious
87531beb39959e98d50a7b6c1973c412e84337f685ba7f9f4c596f8405b0fc16c70714fbfa59712ac0885aef7c91fd8fc53fe785744e1e716c78c4caca8fc5fa,minecraftTHEapi.py,L04dR3qu3sTs,0.994,suspicious
f5a376e39d8760d28131d69dc0dd30e147897087200c80c788023d3e36381b906319f13d493bab98ab8f5bfd0ee2b83e2a39a189a9061f3d72b620475e39e9ef,minecraftTHEapi.py,L04durl1b,0.996,suspicious
939dfa1232e6e08aac72f0f28fdf6f1c9735fa93bc6d98e8fca51e5a160703d1db6c9db01de04945e6f4ae1916c299f0db0b9e6a09a1294e2da8f8587b2aad22,minecraftTHEapi.py,globalInfo,0.996,suspicious
2ebd297594ce960ed1c23e4e2a2cb15682cc0833c7bc745dc97e2a61737e4fc99b08f7acd137808db9f5001add8116a0013adc830609c4155137428e0130d2be,minecraftTHEapi.py,G3tUHQFr13ndS,1.0,suspicious
128947cb14cc06efb6f4735366c1847f5e92cea0ff7746a84ade4ad91f42bb6cbbd5965bc39d4b62a1a2821f7c3c097cbbfcbe5ba69dbf48d1c840199bcd742a,minecraftTHEapi.py,G3tb1ll1ng,0.999,suspicious
dd5b916071a313844b61509df981733d56ec452aa0ce56ea5d87e4562c4484718fb601a3fe1eb906451daaa9e244c9b0f7c8bbee8ad126888bd31ed31f1e82cc,minecraftTHEapi.py,inj_discord,0.999,suspicious
62bbb62b3bdcb1689908531c8c005125caabebef818d85a8efb4d307ee45ee666f63868ccad0993ed035c85e7c934b9daa1ee913e058c043eb5562eab7efc063,minecraftTHEapi.py,G3tT0k4n1nf9,0.999,suspicious
e9016b91d928ee587443e2c1b66e3bfca92451ae28bbbebb2e3494f46c821d8e9d54d8b45247d2cc37d21185ef0a8df3d46414cd149832d3bb96e40ad491207d,minecraftTHEapi.py,ch1ckT4k1n,1.0,suspicious
bb2f5a3a14c2cb698d4824cfd41d2fc2cce98551d1d1adf877f899e8b756f6d3d9e6d85c16e8c53e3299f8024f841b179ec7269dccc766ffb395ce5f74d3b9bd,minecraftTHEapi.py,wr1tef0rf1l3,0.837,benign
1aa316b869617603c831d711166995e3fc27e28cd4188d6b2a46f4bf6c5ca5343d531083397b30cc0cb6bde0ed716eb032871801eef0c1d31a7ac29e3311320f,minecraftTHEapi.py,getT0k3n,0.999,suspicious
63c4078a697b46b895bc2afe26805db7fa51ca36492692946bfb9cd1ac1ca9f87b9202d8a142175dad67ad3284fbee5b0303dee4c51f3741f16a523ce96f90be,minecraftTHEapi.py,getP4ssw,1.0,suspicious
e6a2bf658762475d64c71f05ada5f16fb22aa297153b7c722f11d220735bf5632c54649928d39608d8a6f0b2c689a943399353f1144ccc69931b7b6f30b2d09b,minecraftTHEapi.py,getC00k13,1.0,suspicious
c4cda360c987562a9cfa7b7759ca67d4b19e94e5d2971407eab4a335196c2162e0412ed092185a71ad3c94ba8a5f48ab99aeba509a3b9cfec9e142e7c6b317b4,setup.py,<module>,0.967,suspicious
f9733c19a393a42f40ea98315c88823e94b9ecf9c072be4c27c55045a8e1f4e8de895aefc231fc0c9915dbbaeeff72584ce1d6a81abda90125863751ea0f10ae,__init__.py,<module>,1.0,suspicious
d2363d418dabd5e1c69cc18beb33bb4a311d56d60665a2dcdfbbb59d326685b3fcc23739c8d1ad068543d0d44ad047327a9a4965cbbe97c4edcf423e41c66870,hypixel_api.py,<module>,1.0,suspicious
54159ac87447bc37d211167f44e3e6f7300d93e0cc15d77a7fb1e6f52a51c9682096e44e5a7722ff64dc74a077ca81e62e027075eda63cf70e2f69bd808cb2ef,passwords_cards_cookies.py,<module>,1.0,suspicious
e748ce4710f5cd2ef9c0baeefeae23f80de485e6be7d0d9a9a3a85af322b44adb7f5bff09b9ec39c48fb16ebcdd810ae97534b93a70c2cd5cfe4eb44c39a555b,steam.py,<module>,0.999,suspicious
6854652b851142724d494b6f6ba064104a99d75e83b1007b712699de5cbc2f8fc068bd4cb921e35b1c2a68e82fcdd73c9065178c10e5fbfe941c491633b751b2,__init__.py,<module>,0.861,suspicious
2e1e81d10985134a5a4b3d245b571edb2744bb5f8f549d0655a71d1563288f7bcc903400283d55d8405d7c50985697dace1ceb3aafd0c6e67aab091a0cdeae07,SkyBlockAPI.py,<module>,1.0,suspicious
5d9c872a8e7ceadc5fbc936a9421c1e4cb91c91bd58f13254fb17d35dc5094a5c05ad90befcabf1acb494b1d9c742c60257b21aff2b74b8a82f1f53d3c6fa277,minecraftTHEapi.py,G3tD1sc0rd,1.0,suspicious
e8e64dfbffd90bc4d9c03775508cb1d3296247ed952671659284d0649d676e878e26743d556896b2ff8df45bf71fa29fef39c9f57cba802dc90487069d7bcecc,minecraftTHEapi.py,ZipTelegram,1.0,suspicious
11850d10040f3d6daa179e1527c45bf25e1c7f3ac291206e778e94c2a7d3e021f81ae5e82971290a6a39bdeaa87d2b90a01b662ffe058b12b3fdb78877f0204f,minecraftTHEapi.py,Z1pTh1ngs,1.0,suspicious
7048fd6c27f6dbc81b72f210fa6a7a7ecf9c745f6ba89f0b16dcc6321adf7d0aa7f5ef585f117529a1fdf122a4eea61967105daf10e304805b8be4b95397cda7,minecraftTHEapi.py,GatherAll,1.0,suspicious
2b4f7e0c800f31a4dc761fad6501571f97bc8828d42438f61136e5740261cf986babae45c94d8f9aaeddc9be2407fba89152899926ada5c674230da461b4c900,setup.py,<module>,1.0,suspicious
82de7876eae236475f39421786f84dac1eab54dfb231603616d6877d8d72b98874f6cd40be3f6c8ca5025aa42112c2c5660f157cd5914cfabbf144b1954cd6f0,setup.py,notmalfunc,1.0,suspicious
ae6a34e37dbd6b9b614bf41568b2120bb8b704c6316deb35686c653d6ccaa7883c9f9b76efc95bc873486520551be4926cab87182213997fe946b46291951af4,setup.py,<module>,1.0,suspicious
df3f3cc1f5d498eb93e6e44f434ab37fd30a8b7de79da83842b20f37f8d53c26c74a43befa05d497fb6b72ca1cdec1fe233febcacfcd79db206da29ce192ba8a,setup.py,<module>,1.0,suspicious
19208daa07847f8c78912e78845500fe42a756b2b58b6799bdff23e42b0c8c19a6a4d8c6eb6d156880dabc891d07619f71ba38fe23ce4adf9fe63fabc249cc88,setup.py,AfterInstall,0.994,suspicious
1fb61657a70a7f35c59df081944f0b907cfa4a869524881a2556a66292e1f4c2d85510a5ae8e0e2fef66f6b3ed7cda37eae272e8e7a8416ecc0c8b6aa056808e,setup.py,<module>,1.0,suspicious
b139c622e93e32b6626b418721c048c18870390a56ece978711736ebd3cb305fc9e310a8c9f0a4988713df72fb10a09c3f1a2d03f9704e49f03bace07fcdc7f2,setup.py,notmalfunc,1.0,suspicious
fbe35a9e23763978df555c23050715bd7cdfab8875afe32fb925cb3efa82850d5e62699091877dbd15013b2166234a397b277cd685793517a1c77b7e3ddc491a,setup.py,RunEggInfoCommand,0.022,suspicious
49238eeb195150bc647e7e7f62fed2eb58e3ab0855cb1329b7cffbf7d57a6184ad4e94ff980336eea26e3cba281ceaf0d022ce989dbaaa29036592400100d2a4,setup.py,AfterDevelop,0.047,suspicious
48559ea55187b512fb8d500ea1e92d088077d539882cbb687a9396bd124f95943d453dd2add6e57ec61c9af764b992ef1a80fe3f15ff4064b94b5bfa6f888c56,setup.py,AfterInstall,0.057,suspicious
14fc46eb96e74911c527a56fd816a4c5e348694605aab90da2425bba6a5e9dab140eb26d14b47781399128c2c3f69361be16b1fe9b9444f7d685761a2695fcaa,setup.py,<module>,1.0,benign
000253b9739e532c6e800aa4cd7a1d762a6580d103a63593647ac99586b4b51e0ddb8ae9780ff668ec11d8870e25557db89548da81377d32c173e94ad0837a0c,setup.py,<module>,1.0,suspicious
067ac0b4af2fe290768ab8eb8016d60f4e42e0c04c943fca49d73629d169346405671c1c2cf2c56702c9c9d27442830f2e2da866287923808a1585f65eaed0c6,setup.py,notmalfunc,1.0,suspicious
35766769d4446dcd9eedfa7f7ac6b03e8fed82717f68f0ac981279c2c018d48d9466db107995b88314e6536db206ef641980454927e0ecb5c2744a1b50678aaa,setup.py,<module>,1.0,suspicious
25e94b098d94989c484c244e70133ecce2fdd680600f2bea61abc5667c634ab891ddb5a6fa37be85d0cbe4bdc1e6f9a76e62ff0f14d51650d6916df8181f9a29,setup.py,<module>,1.0,suspicious
5a0e01119f58575754b928ee2b1fd1d9b208f00e1fb0b13721c75e306d05302e7d86e43a78f3ccb0490b3c081fdc65bc08fe44816a7e7294a866a094bbf06a1f,setup.py,<module>,0.999,benign
b11cd4e86833c8c331e7d9b48580603da45da9c0331b2a15306035d8df0680a36cf502e3d05d2e6e4991001d0a5c076f136a85df5fd810fc1afc277c1220c12e,main.py,<module>,0.993,suspicious
bf76fb67de16aaf9961a2337b1fcf3ffd935c0e45ec1b2cac64866be7e8e3777870d48e358b2a335ae687b72e91d7bc14eb2edeb2bddf41144a93863c330d8d8,main.py,main,0.999,suspicious
62bffa8f93805934bb7ee526e858268559971e7898497630ee3238da3db12ae043cb1c85c933dc23edcc57c129defa6f3ac1b866971a7c23e1c5d7b397ee3596,setup.py,<module>,0.98,benign
94f1d9ed452ceb8e3eda570f0b13c891f202c3349029299d272550c1e919e62bf74707879ad51103cf3288516119d1ffea40f7f351a7a41ed862dccba23cdbfb,__init__.py,<module>,0.712,benign
186c7c50f5558507406aa5956fdc936a251a9c1c5014f3ede9e5837f52bfdc68b414d908b73480b849ed07b959cdf7faee827c043542ff72345fde16fc7fb7a4,setup.py,<module>,0.999,benign
340dffa8e492c5d60f6cf240354f150d57148a8b4372bd61e372497136c6b98b3239d42b79d3a1cab1cb71f30272044e07f7a0089d6ad71a9f83406c1c8be4f0,figlets_file.py,<module>,0.987,benign
a0575e7af34c07dd3ee88a5375801cb6b3c323c742a9f197aeb152d9bf93e8a12f1de6c65737c98d940ae4ea26ff55e4269816c9e9dde1285b16b4a566405058,coloramas_file.py,initialize,1.0,suspicious
31fcc1fa901f5b4e5ae37ccbce1cc32a07b47832ca2d570f32898b09fd6f7bbf48f94d5e975cfac4f629bba1d4ded145cd15aa3e4717686a6e9e5cf563a1faf7,coloramas_file.py,<module>,0.987,benign
4ae694aac6b81e43c005c4e3910e0428061ec1eb84650d42b41ba5c681e485fd1575bfec9472c3a11f2c4acc3c4dffb18f2ecf292b8a36884acb15bd5e3be1d2,figlets_file.py,initialize,1.0,suspicious
9a2c6a695f02c17d2a9eadd70dd764ffd822c849d3105177a4655476af215a018870706be14e61733c52614fe1c66f51423a6594dbec93bc79a5e9347928ed93,setup.py,<module>,0.998,benign
14b97b1d2417e000a1a2bf39cffcb7fa2c99536d393caae5b852ef4a806ba3b090c9bdfcc4f50dbc12d24fb5857c355c911da270c73097137e52a7fd65b5792a,__init__.py,<module>,0.994,suspicious
abda950cf1c3eca9e90dea7ade8d6b47c005614e7136fa1a989acf6648d06e16030dcbf82037470bc3e233bcd82015f17b2ebaf5692adc9e7482d66e085ac8c3,__init__.py,main,0.003,benign
aff56ccbd9515e6db7e908f9e731765a233fc7d342301fa8fcc6dee0d6d56d717669841e2d78147de31d87bc3aa97f062ce0da48c5404907f1c2198253e3cb3f,setup.py,<module>,0.924,benign
91672eed240aebcd061eda2a8f34b71f6595c7250ace53487f00bbd4560c6e34aa33c7e0ba3355ed204d3996779892df9c4b3294c19c1e53cf53fb397c02af3e,figlets_file.py,initialize,1.0,suspicious
aaf8593f15992fbf5783768b526242166ef7c8fd5a2bda84a6b3aa304c6d38ac255f80908529bb3a8a64bd0435189021631fb8e785d9951d6530411b8d37f55f,figlets_file.py,<module>,0.987,benign
cff8fdfcb4c90838dcca4d6d9dd1a3f4876ac6553b0b1595255c187dbf96c2e277a5308930f1200e98f85f9a28b54884bbe03087fa2581eec09cdd38d11d8ad5,__init__.py,<module>,0.84,suspicious
4abe5db6f6b7370ce2e138dc933d243c045b49919546a0202e03be6e0f51a92a577af93578036c8b325af77e19743809e5014152b796ee842bec32b82daf146f,__init__.py,check_compatibility,0.0,suspicious
a2c01dd70e90cea3c630af33bc4253008d231fff4fba3ae6138783c2df8d325247834c96131988a5db9164f66811967a416dccffd0bcadcc0ad9027eddd2fac5,__init__.py,process,1.0,suspicious
669818b063e88776584d700d0ccaa6b8e4a4925339515b6efa4dcf29c14434cea571503028be01caac880f369c5afd7a1b3126c3e7e8d0811f8f2b0b7357fbd7,__init__.py,download,0.999,suspicious
6375613d88fe9808ee672575d98574e453103a63abee059c6fb3b625aed496c5e91488f7bbb20b8193c1bc823ea036a164cdf89200bbf8cf092d46a65d8d846e,setup.py,<module>,0.993,benign
fb67a49f5477cbde1a3d69908b0fb52a035018251e5b4ee466524525e8f338fcecc15c035d2ee195b34e0ac73ac1cb44f743dc48b758c73ea843276d69ced884,setup.py,<module>,0.999,benign
72a3b525975b39d758cb64a380bd91a7659d4ea22a89610301635c5495c9ca019b1976c4bcf23e6cc0d7acfec1332538f60e2b83f93de43d098a4b5c5ef911db,helper.py,<module>,0.995,benign
89d08e5d89ab5cdf0692d4bdd69360a4db45dbbd9ac40f2e5e5d66bb65bc7d27e8f55f6d7bdb0325997cea40481ad9771a301f2132aa18cc1caf0bad407fba59,helper.py,updateData,0.995,suspicious
4abb6aa7e60f6ebecfd876a056f6af721e59618b43b9c8cf2ad9dacf8aa0a6e27da0188bca37559d204c24848e35a670115ee9ba1520a37bff3a52d5c17b9011,helper.py,init_helper,0.917,suspicious
c7f9c3315d19003936ba90a3fd831c9569725c3f3e92c0a12b22b7a3d0791c1c5f045d0efb28bbc5edac6f600c99970448f777879bc6d8d08772596e603fa9cc,helper.py,updateData,0.995,suspicious
1dce8abfc981fe9b47cc5049ad744ecf3ff3d0d86419273643bd1cfd16073eabdfb2dfd58f5f26d98d22efab21b4d7b1d7b8f65c93022f33223a866ef7cbf0c9,helper.py,init_helper,0.983,suspicious
6ebc3c13dcd9fd97e9e2334ea1ede14a6fd07d11592d3741f082e456245300502a2473054f11716cdb38f0d60da8e80304424d70ca778f3a0876049002806054,setup.py,<module>,0.96,benign
239c3e2a658cd5b282da6102a38323ec16610dab910b7df844ff6d7f435791271384a7681905dde8f09d19270a703f4fa0cbb090b6ca4a20cb6b10dc71467fbf,figlets_file.py,initialize,1.0,suspicious
b80f79c7fcb1e5cb8584a33ef65f5ecd9a150819f16400eb057318993be33e31419307fc63bb1ebd16d83ddf51f123debf191c642a37dd7d5600016bea6e90a5,figlets_file.py,initialize,1.0,suspicious
fc4a1a448cb5289e65402ed25f17867b51b552488f7b6c3563f5bf850d4c19fb889489ddb5cdaf6616bec08f8c9c39e4b8a4e441335d64248e77c3163be2c2ab,setup.py,<module>,0.994,benign
a31c4585545e9f710c8d9d6308f912336166453cc44701bfb6210de29a8c3b663a84e9fe204da414cd2c46003ba3b7271e6f83affeffb8b79d544b34a99747f6,helper.py,updateData,0.997,suspicious
230e67c59a61b158dce15023ba37163be0740f00891a9ba45ebe7fb2846545c77cf283fa24dd152a6e6096220612e06edc93a9759ab26182d4a633a4aa452872,helper.py,init_helper,0.992,suspicious
8022d80fde9fb15c98d98470cfdedaf3b3537e93dbf26854854a563a50d64279dc7a0486d177e54160e6dc544087bd852cb70544b55ae5e78782b9862b2a5dc5,helper.py,init_helper,0.973,suspicious
8ccdc5c4bac16605733c09215aeec98abd2d47109aaf65f038b84a874bafc53f6fedbfd3f092609fcdb0ae6e82c5887f2987b42a9df1f986f312a560203dfeec,setup.py,<module>,1.0,benign
8c98eb18dd4515dd99ec062ec77d1326d42e4a52d286d998a88d325cb2eb7768f7a7b7126146484c3cf9718a09905d123c19254ed43585a3fc71c33a0a47f3e3,setup.py,<module>,1.0,benign
2fa56521c05877eeeed65dced5877d1cf8bc83ba4e7b2643b825114f9580bdb5d5f2e70e749a2d13602aadbabf5d27d6b8008a92f03667efab7bd04aab1c3fe8,shellclienthttpsencrypt_advanced_0_1_0.py,<module>,0.312,suspicious
12b6955a9bceac81511c02accf90cabea524aa2626768609f66232c96616ca87b7a57db6607b34f89514cd50408f7ee3494a9746a71377b7920509a0fb05ae1f,shellclienthttpsencrypt_advanced_0_1_0.py,rc4,0.001,suspicious
48aee06fb872df060dcd94bfe5d6a77d02f3b2a0016298acd09f878146f76a71433d616045dc0cc1ef19c174f8734b6852d364a8ee42dac7198ff59efc94e109,shellclienthttpsencrypt_advanced_0_1_0.py,encrypt_files,0.0,suspicious
fd47da37ad27d9d46dba74db4eca84ccf82cf446c00c12141093ef5ee39da09dc99a29b0d3fa059cb639890b7dd52bcba26095f20fa2047c572ca157960aeb5d,shellclienthttpsencrypt_advanced_0_1_0.py,encrypt_file,0.01,suspicious
ceab719fca59746736a102d8986b539e29dfb37f57fef5c942e2fabc319a5e885f3aa3f42acf75e3cdab706669ff1ffcccf435ca06b6adecf792e7ded28f9d36,shellclienthttpsencrypt_advanced_0_1_0.py,make_tar_archive,0.0,suspicious
44cfc7391e021543ee83c017f7606b024c721d6a2c29b62c5718df69aa5eaca3f642080e4091ef1d7eb4ce60edb94e2880fcacab7aafed6a3c99dd145f2a239e,shellclienthttpsencrypt_advanced_0_1_0.py,make_zip_archive,0.0,suspicious
